datetime,curah_hujan
01-01-2017,0.2
02-01-2017,0
03-01-2017,0
04-01-2017,38.7
05-01-2017,9
06-01-2017,45
07-01-2017,3
08-01-2017,0
09-01-2017,0.3
10-01-2017,12.5
11-01-2017,5.6
12-01-2017,17.2
13-01-2017,0
14-01-2017,0
15-01-2017,3
16-01-2017,1.8
17-01-2017,30.2
18-01-2017,8888
19-01-2017,0
20-01-2017,0
21-01-2017,0
22-01-2017,0
23-01-2017,0
24-01-2017,0
25-01-2017,0
26-01-2017,17.2
27-01-2017,8888
28-01-2017,6.6
29-01-2017,17.2
30-01-2017,3.7
31-01-2017,3
01-02-2017,16.7
02-02-2017,5
03-02-2017,11.4
04-02-2017,29.8
05-02-2017,8888
06-02-2017,3.6
07-02-2017,3.2
08-02-2017,0
09-02-2017,0
10-02-2017,8.3
11-02-2017,25.9
12-02-2017,26.9
13-02-2017,21.5
14-02-2017,42
15-02-2017,29.8
16-02-2017,13.4
17-02-2017,30.7
18-02-2017,0
19-02-2017,16.3
20-02-2017,9.2
21-02-2017,179.7
22-02-2017,10.8
23-02-2017,14.5
24-02-2017,0.6
25-02-2017,0
26-02-2017,10
27-02-2017,1
28-02-2017,10.5
01-03-2017,0.7
02-03-2017,0
03-03-2017,7
04-03-2017,3.6
05-03-2017,0
06-03-2017,0
07-03-2017,0
08-03-2017,18.4
09-03-2017,0
10-03-2017,0
11-03-2017,0
12-03-2017,0
13-03-2017,2.1
14-03-2017,0
15-03-2017,2.4
16-03-2017,0
17-03-2017,0
18-03-2017,6
19-03-2017,7.4
20-03-2017,0.5
21-03-2017,13
22-03-2017,13.5
23-03-2017,16
24-03-2017,6.4
25-03-2017,0
26-03-2017,0
27-03-2017,18.4
28-03-2017,0
29-03-2017,23.3
30-03-2017,0
31-03-2017,0
01-04-2017,10.2
02-04-2017,49.6
03-04-2017,13.3
04-04-2017,8888
05-04-2017,0
06-04-2017,0
07-04-2017,0
08-04-2017,7.1
09-04-2017,0
10-04-2017,2.6
11-04-2017,18
12-04-2017,19.5
13-04-2017,2.4
14-04-2017,0
15-04-2017,0
16-04-2017,0.4
17-04-2017,0
18-04-2017,0
19-04-2017,0
20-04-2017,7.5
21-04-2017,0
22-04-2017,0.6
23-04-2017,6.3
24-04-2017,0
25-04-2017,0.4
26-04-2017,0
27-04-2017,0
28-04-2017,18.6
29-04-2017,0
30-04-2017,8888
01-05-2017,0
02-05-2017,32
03-05-2017,4
04-05-2017,46.5
05-05-2017,0
06-05-2017,3.7
07-05-2017,5.6
08-05-2017,8888
09-05-2017,0
10-05-2017,0
11-05-2017,0
12-05-2017,0
13-05-2017,0
14-05-2017,2
15-05-2017,0
16-05-2017,0
17-05-2017,0
18-05-2017,0
19-05-2017,0
20-05-2017,0
21-05-2017,0
22-05-2017,31
23-05-2017,0
24-05-2017,0
25-05-2017,0
26-05-2017,0
27-05-2017,0
28-05-2017,0
29-05-2017,4.2
30-05-2017,6
31-05-2017,0
01-06-2017,0
02-06-2017,8888
03-06-2017,0
04-06-2017,0
05-06-2017,0
06-06-2017,23
07-06-2017,0
08-06-2017,0
09-06-2017,0
10-06-2017,0
11-06-2017,19.2
12-06-2017,0
13-06-2017,0
14-06-2017,32.6
15-06-2017,0
16-06-2017,3.5
17-06-2017,0
18-06-2017,0
19-06-2017,8888
20-06-2017,0
21-06-2017,8888
22-06-2017,0
23-06-2017,8888
24-06-2017,0
25-06-2017,0.1
26-06-2017,2.6
27-06-2017,12
28-06-2017,0
29-06-2017,0
30-06-2017,45.5
01-07-2017,10.6
02-07-2017,0
03-07-2017,0
04-07-2017,0
05-07-2017,0
06-07-2017,0
07-07-2017,0
08-07-2017,0
09-07-2017,0
10-07-2017,0
11-07-2017,16.7
12-07-2017,0
13-07-2017,11
14-07-2017,0
15-07-2017,0
16-07-2017,0
17-07-2017,0
18-07-2017,0
19-07-2017,0
20-07-2017,0.2
21-07-2017,81.4
22-07-2017,0
23-07-2017,0
24-07-2017,0
25-07-2017,8888
26-07-2017,0
27-07-2017,0
28-07-2017,0
29-07-2017,8888
30-07-2017,0
31-07-2017,0
01-08-2017,0
02-08-2017,0
03-08-2017,0
04-08-2017,0
05-08-2017,0
06-08-2017,0
07-08-2017,0
08-08-2017,0
09-08-2017,0
10-08-2017,0
11-08-2017,0
12-08-2017,0
13-08-2017,0
14-08-2017,0
15-08-2017,0
16-08-2017,0
17-08-2017,0
18-08-2017,0
19-08-2017,0
20-08-2017,0
21-08-2017,0
22-08-2017,0
23-08-2017,0
24-08-2017,0
25-08-2017,0
26-08-2017,0
27-08-2017,0
28-08-2017,0
29-08-2017,0
30-08-2017,0.8
31-08-2017,0
01-09-2017,0
02-09-2017,0
03-09-2017,0
04-09-2017,0
05-09-2017,0
06-09-2017,0
07-09-2017,0
08-09-2017,0
09-09-2017,0
10-09-2017,0
11-09-2017,12.5
12-09-2017,0
13-09-2017,0
14-09-2017,0
15-09-2017,0
16-09-2017,0
17-09-2017,0
18-09-2017,0
19-09-2017,0
20-09-2017,18
21-09-2017,27
22-09-2017,0
23-09-2017,0
24-09-2017,0
25-09-2017,1.5
26-09-2017,0
27-09-2017,71
28-09-2017,26.8
29-09-2017,9
30-09-2017,0
01-10-2017,0
02-10-2017,30.6
03-10-2017,1
04-10-2017,0.3
05-10-2017,0
06-10-2017,0
07-10-2017,0
08-10-2017,0
09-10-2017,0
10-10-2017,3.1
11-10-2017,0
12-10-2017,0
13-10-2017,8888
14-10-2017,0
15-10-2017,8888
16-10-2017,0
17-10-2017,5.2
18-10-2017,0
19-10-2017,4.2
20-10-2017,6
21-10-2017,0
22-10-2017,0
23-10-2017,0
24-10-2017,50
25-10-2017,0
26-10-2017,0
27-10-2017,0
28-10-2017,8888
29-10-2017,12
30-10-2017,0
31-10-2017,0
01-11-2017,0
02-11-2017,0
03-11-2017,0
04-11-2017,0
05-11-2017,16.5
06-11-2017,4
07-11-2017,7
08-11-2017,8888
09-11-2017,0
10-11-2017,10
11-11-2017,0
12-11-2017,0
13-11-2017,1
14-11-2017,60.7
15-11-2017,4.5
16-11-2017,0
17-11-2017,4.8
18-11-2017,5.5
19-11-2017,0
20-11-2017,24
21-11-2017,0
22-11-2017,8888
23-11-2017,12.3
24-11-2017,0
25-11-2017,0
26-11-2017,0
27-11-2017,22
28-11-2017,6
29-11-2017,8888
30-11-2017,17.1
01-12-2017,28.4
02-12-2017,0
03-12-2017,0
04-12-2017,0
05-12-2017,0
06-12-2017,0
07-12-2017,0
08-12-2017,0
09-12-2017,17.4
10-12-2017,1.5
11-12-2017,8888
12-12-2017,90.7
13-12-2017,78.4
14-12-2017,0
15-12-2017,0
16-12-2017,0
17-12-2017,5
18-12-2017,8888
19-12-2017,15.3
20-12-2017,4.6
21-12-2017,6.8
22-12-2017,6
23-12-2017,0
24-12-2017,0
25-12-2017,0
26-12-2017,0
27-12-2017,0
28-12-2017,0
29-12-2017,0
30-12-2017,0
31-12-2017,0
